model,category,prompt_id,variation,length,time_seconds,subject_consistency,background_consistency,motion_smoothness,dynamic_degree,aesthetic_quality,imaging_quality,clip_score,video_path
hunyuanvideo_1_5_distilled,human,4,short,5s,58.73,0.9933311099807421,0.980413818359375,0.9975639195916081,0.0,0.5598596334457397,73.98673078048327,0.3237183690071106,/workspace/videos/hunyuanvideo_1_5_distilled/human/hunyuanvideo_1_5_distilled_human_4_short_5s.mp4
hunyuanvideo_1_5_distilled,human,5,long,10s,172.03,0.9940668884664774,0.97442626953125,0.9975779295893037,0.0,0.5000746846199036,43.268819136243636,0.2649717628955841,/workspace/videos/hunyuanvideo_1_5_distilled/human/hunyuanvideo_1_5_distilled_human_5_long_10s.mp4
hunyuanvideo_1_5_distilled,human,5,long,15s,340.91,0.9962960102491909,0.9921535915798612,0.9976535118680813,0.0,0.38689085841178894,15.087460409571259,0.2492884397506714,/workspace/videos/hunyuanvideo_1_5_distilled/human/hunyuanvideo_1_5_distilled_human_5_long_15s.mp4
hunyuanvideo_1_5_distilled,human,5,long,5s,58.84,0.9536461986601352,0.9639363606770833,0.9969345483274328,0.0,0.5789579153060913,58.63046062879326,0.2503471374511719,/workspace/videos/hunyuanvideo_1_5_distilled/human/hunyuanvideo_1_5_distilled_human_5_long_5s.mp4
hunyuanvideo_1_5_distilled,human,5,medium,10s,172.0,0.9952900198598703,0.9816253662109375,0.9975440025936924,0.0,0.32954952120780945,30.687035580393683,0.21591953933238983,/workspace/videos/hunyuanvideo_1_5_distilled/human/hunyuanvideo_1_5_distilled_human_5_medium_10s.mp4
hunyuanvideo_1_5_distilled,human,5,medium,15s,341.09,0.978982379535834,0.9818495008680556,0.9977256740232447,0.0,0.3593359887599945,34.230386855529616,0.2919307351112366,/workspace/videos/hunyuanvideo_1_5_distilled/human/hunyuanvideo_1_5_distilled_human_5_medium_15s.mp4
hunyuanvideo_1_5_distilled,human,5,medium,5s,58.75,0.9824338831007481,0.982696533203125,0.9975608082954514,0.0,0.6751661896705627,58.21507805438081,0.28946009278297424,/workspace/videos/hunyuanvideo_1_5_distilled/human/hunyuanvideo_1_5_distilled_human_5_medium_5s.mp4
hunyuanvideo_1_5_distilled,human,5,short,10s,172.02,0.9982080305616061,0.9865966796875,0.9976823920724139,0.0,0.42124542593955994,38.75240460470999,0.24316062033176422,/workspace/videos/hunyuanvideo_1_5_distilled/human/hunyuanvideo_1_5_distilled_human_5_short_10s.mp4
hunyuanvideo_1_5_distilled,human,5,short,15s,341.05,0.9976499955687258,0.9828667534722222,0.9976395621338368,0.0,0.23594799637794495,12.729036418354742,0.16497880220413208,/workspace/videos/hunyuanvideo_1_5_distilled/human/hunyuanvideo_1_5_distilled_human_5_short_15s.mp4
hunyuanvideo_1_5_distilled,human,5,short,5s,58.78,0.9975781187415123,0.986492919921875,0.9976669053383016,0.0,0.5744462013244629,58.83846374385613,0.27148592472076416,/workspace/videos/hunyuanvideo_1_5_distilled/human/hunyuanvideo_1_5_distilled_human_5_short_5s.mp4
hunyuanvideo_1_5_distilled,lifestyle,1,long,10s,210.32,0.9920530914018552,0.979534912109375,0.9974934081622098,0.0,0.24443508684635162,62.5191704366217,0.24393078684806824,/workspace/videos/hunyuanvideo_1_5_distilled/lifestyle/hunyuanvideo_1_5_distilled_lifestyle_1_long_10s.mp4
hunyuanvideo_1_5_distilled,lifestyle,1,long,15s,432.08,0.9934527908762296,0.9806972927517361,0.997534023355306,0.0,0.25209543108940125,49.97891316717681,0.22385254502296448,/workspace/videos/hunyuanvideo_1_5_distilled/lifestyle/hunyuanvideo_1_5_distilled_lifestyle_1_long_15s.mp4
hunyuanvideo_1_5_distilled,lifestyle,1,long,5s,64.2,0.9789054654538631,0.9642720540364583,0.9970174358494287,0.0,0.6134015917778015,75.4673151063525,0.32706478238105774,/workspace/videos/hunyuanvideo_1_5_distilled/lifestyle/hunyuanvideo_1_5_distilled_lifestyle_1_long_5s.mp4
hunyuanvideo_1_5_distilled,lifestyle,1,medium,10s,209.47,0.9917914296189944,0.9893544514973959,0.9979737873898892,0.0,0.5633887052536011,46.687658302022214,0.2839936912059784,/workspace/videos/hunyuanvideo_1_5_distilled/lifestyle/hunyuanvideo_1_5_distilled_lifestyle_1_medium_10s.mp4
hunyuanvideo_1_5_distilled,lifestyle,1,medium,15s,433.31,0.9942532286875778,0.9798963758680556,0.9976672857036036,0.0,0.5533302426338196,68.44287622932582,0.292437881231308,/workspace/videos/hunyuanvideo_1_5_distilled/lifestyle/hunyuanvideo_1_5_distilled_lifestyle_1_medium_15s.mp4
hunyuanvideo_1_5_distilled,lifestyle,1,medium,5s,62.45,0.9768528041740259,0.962957763671875,0.9971456009899063,0.0,0.6055341958999634,54.99645696592725,0.32379645109176636,/workspace/videos/hunyuanvideo_1_5_distilled/lifestyle/hunyuanvideo_1_5_distilled_lifestyle_1_medium_5s.mp4
hunyuanvideo_1_5_distilled,lifestyle,1,short,10s,213.74,0.8794085296491782,0.8840708414713542,0.9959782564685196,1.0,0.5702201128005981,40.439619863676334,0.3010524809360504,/workspace/videos/hunyuanvideo_1_5_distilled/lifestyle/hunyuanvideo_1_5_distilled_lifestyle_1_short_10s.mp4
hunyuanvideo_1_5_distilled,lifestyle,1,short,15s,428.01,0.9315523707204395,0.9404486762152777,0.9954067217969957,0.0,0.5532596707344055,29.630717581328923,0.2994624972343445,/workspace/videos/hunyuanvideo_1_5_distilled/lifestyle/hunyuanvideo_1_5_distilled_lifestyle_1_short_15s.mp4
hunyuanvideo_1_5_distilled,lifestyle,1,short,5s,64.91,0.9548060958584149,0.9418802897135417,0.9959332058199437,1.0,0.5990695953369141,40.68859018373095,0.3042466342449188,/workspace/videos/hunyuanvideo_1_5_distilled/lifestyle/hunyuanvideo_1_5_distilled_lifestyle_1_short_5s.mp4
hunyuanvideo_1_5_distilled,lifestyle,2,long,10s,207.15,0.9391764838248491,0.9443288167317708,0.9967155225048531,1.0,0.4472067952156067,50.40871239499927,0.3001072108745575,/workspace/videos/hunyuanvideo_1_5_distilled/lifestyle/hunyuanvideo_1_5_distilled_lifestyle_2_long_10s.mp4
hunyuanvideo_1_5_distilled,lifestyle,2,long,15s,429.19,0.9633242995374732,0.9597005208333333,0.9973364005138796,0.0,0.3744075894355774,26.10890226284883,0.28684964776039124,/workspace/videos/hunyuanvideo_1_5_distilled/lifestyle/hunyuanvideo_1_5_distilled_lifestyle_2_long_15s.mp4
hunyuanvideo_1_5_distilled,lifestyle,2,long,5s,66.27,0.93725251480937,0.9562174479166666,0.9968009565304488,1.0,0.427669495344162,37.59051009249096,0.2938939332962036,/workspace/videos/hunyuanvideo_1_5_distilled/lifestyle/hunyuanvideo_1_5_distilled_lifestyle_2_long_5s.mp4
hunyuanvideo_1_5_distilled,lifestyle,2,medium,10s,207.96,0.9552141252905131,0.9561350504557292,0.9973983244378368,0.0,0.43694448471069336,45.69520811025532,0.29901912808418274,/workspace/videos/hunyuanvideo_1_5_distilled/lifestyle/hunyuanvideo_1_5_distilled_lifestyle_2_medium_10s.mp4
hunyuanvideo_1_5_distilled,lifestyle,2,medium,15s,430.69,0.961737629936801,0.9820421006944444,0.9975068751614785,0.0,0.3636232614517212,37.47420233306462,0.21595798432826996,/workspace/videos/hunyuanvideo_1_5_distilled/lifestyle/hunyuanvideo_1_5_distilled_lifestyle_2_medium_15s.mp4
hunyuanvideo_1_5_distilled,lifestyle,2,medium,5s,64.67,0.8815743145843347,0.9345255533854167,0.9962405197989986,1.0,0.4217272400856018,50.88745085661076,0.2695778012275696,/workspace/videos/hunyuanvideo_1_5_distilled/lifestyle/hunyuanvideo_1_5_distilled_lifestyle_2_medium_5s.mp4
hunyuanvideo_1_5_distilled,lifestyle,2,short,10s,205.62,0.928520604968071,0.9529103597005208,0.9972851250453885,0.0,0.3995576798915863,31.986682132071973,0.2696736454963684,/workspace/videos/hunyuanvideo_1_5_distilled/lifestyle/hunyuanvideo_1_5_distilled_lifestyle_2_short_10s.mp4
hunyuanvideo_1_5_distilled,lifestyle,2,short,15s,428.25,0.9927025694813993,0.9742207845052083,0.9975497196203832,0.0,0.4755069613456726,48.023340769421694,0.23795293271541595,/workspace/videos/hunyuanvideo_1_5_distilled/lifestyle/hunyuanvideo_1_5_distilled_lifestyle_2_short_15s.mp4
hunyuanvideo_1_5_distilled,lifestyle,2,short,5s,61.53,0.9400334186851979,0.9571146647135417,0.9970598803401347,0.0,0.4483743906021118,34.04156060652299,0.2534269094467163,/workspace/videos/hunyuanvideo_1_5_distilled/lifestyle/hunyuanvideo_1_5_distilled_lifestyle_2_short_5s.mp4
hunyuanvideo_1_5_distilled,lifestyle,3,long,10s,208.02,0.9095216423273087,0.9359222412109375,0.9953444680879385,0.0,0.46245479583740234,72.28896436255997,0.2162025421857834,/workspace/videos/hunyuanvideo_1_5_distilled/lifestyle/hunyuanvideo_1_5_distilled_lifestyle_3_long_10s.mp4
hunyuanvideo_1_5_distilled,lifestyle,3,long,15s,428.68,0.9841646365821362,0.9845655653211806,0.9963855932200307,0.0,0.39668789505958557,64.55689614631463,0.19721108675003052,/workspace/videos/hunyuanvideo_1_5_distilled/lifestyle/hunyuanvideo_1_5_distilled_lifestyle_3_long_15s.mp4
hunyuanvideo_1_5_distilled,lifestyle,3,long,5s,65.76,0.9306564648946126,0.9319559733072916,0.9952848774269768,1.0,0.5086520314216614,69.68221970235021,0.25558504462242126,/workspace/videos/hunyuanvideo_1_5_distilled/lifestyle/hunyuanvideo_1_5_distilled_lifestyle_3_long_5s.mp4
hunyuanvideo_1_5_distilled,lifestyle,3,medium,10s,207.67,0.8833348934849103,0.9144144694010417,0.9949916907902318,1.0,0.3835468590259552,60.64034048056701,0.24486228823661804,/workspace/videos/hunyuanvideo_1_5_distilled/lifestyle/hunyuanvideo_1_5_distilled_lifestyle_3_medium_10s.mp4
hunyuanvideo_1_5_distilled,lifestyle,3,medium,15s,429.21,0.9544912493891187,0.9551113552517361,0.9936297994001732,0.0,0.49408313632011414,61.25557166651676,0.16337835788726807,/workspace/videos/hunyuanvideo_1_5_distilled/lifestyle/hunyuanvideo_1_5_distilled_lifestyle_3_medium_15s.mp4
hunyuanvideo_1_5_distilled,lifestyle,3,medium,5s,63.51,0.9437928460538387,0.9413655598958334,0.9953472211857054,1.0,0.5019806623458862,73.54712601338537,0.24696406722068787,/workspace/videos/hunyuanvideo_1_5_distilled/lifestyle/hunyuanvideo_1_5_distilled_lifestyle_3_medium_5s.mp4
hunyuanvideo_1_5_distilled,lifestyle,3,short,10s,206.13,0.9333752588679393,0.9412831624348958,0.9965366201390635,1.0,0.4734560549259186,47.542094519524156,0.19276630878448486,/workspace/videos/hunyuanvideo_1_5_distilled/lifestyle/hunyuanvideo_1_5_distilled_lifestyle_3_short_10s.mp4
hunyuanvideo_1_5_distilled,lifestyle,3,short,15s,428.91,0.9763854759434859,0.9434705946180556,0.9974659750080884,0.0,0.47955554723739624,63.44736976306524,0.18182076513767242,/workspace/videos/hunyuanvideo_1_5_distilled/lifestyle/hunyuanvideo_1_5_distilled_lifestyle_3_short_15s.mp4
hunyuanvideo_1_5_distilled,lifestyle,3,short,5s,62.87,0.9422794163227082,0.9396748860677083,0.9958933958276598,0.0,0.4518909156322479,53.243385724784915,0.21763208508491516,/workspace/videos/hunyuanvideo_1_5_distilled/lifestyle/hunyuanvideo_1_5_distilled_lifestyle_3_short_5s.mp4
hunyuanvideo_1_5_distilled,lifestyle,4,long,10s,208.59,0.9487792566418648,0.8899556477864583,0.996660226105778,1.0,0.3985077142715454,31.331732366094947,0.26895931363105774,/workspace/videos/hunyuanvideo_1_5_distilled/lifestyle/hunyuanvideo_1_5_distilled_lifestyle_4_long_10s.mp4
hunyuanvideo_1_5_distilled,lifestyle,4,long,15s,426.55,0.9521295437382327,0.9352342393663194,0.9964783636207184,1.0,0.48544588685035706,29.88752278991023,0.26950111985206604,/workspace/videos/hunyuanvideo_1_5_distilled/lifestyle/hunyuanvideo_1_5_distilled_lifestyle_4_long_15s.mp4
hunyuanvideo_1_5_distilled,lifestyle,4,long,5s,66.64,0.93526850938797,0.8823527018229167,0.9965543808546834,0.0,0.5083850622177124,40.77554513600247,0.2568807005882263,/workspace/videos/hunyuanvideo_1_5_distilled/lifestyle/hunyuanvideo_1_5_distilled_lifestyle_4_long_5s.mp4
hunyuanvideo_1_5_distilled,lifestyle,4,medium,10s,213.97,0.9459332425147295,0.92210693359375,0.9953300949820366,1.0,0.4726444482803345,26.795624554899224,0.2804228663444519,/workspace/videos/hunyuanvideo_1_5_distilled/lifestyle/hunyuanvideo_1_5_distilled_lifestyle_4_medium_10s.mp4
hunyuanvideo_1_5_distilled,lifestyle,4,medium,15s,419.02,0.9291830437050925,0.9356404622395833,0.9967461707795654,1.0,0.3496122360229492,31.22203531555852,0.2455538511276245,/workspace/videos/hunyuanvideo_1_5_distilled/lifestyle/hunyuanvideo_1_5_distilled_lifestyle_4_medium_15s.mp4
hunyuanvideo_1_5_distilled,lifestyle,4,medium,5s,63.71,0.9212450802326202,0.9183308919270833,0.9964990883561847,1.0,0.36443209648132324,33.69106442475122,0.29906901717185974,/workspace/videos/hunyuanvideo_1_5_distilled/lifestyle/hunyuanvideo_1_5_distilled_lifestyle_4_medium_5s.mp4
hunyuanvideo_1_5_distilled,lifestyle,4,short,10s,207.74,0.9350642491132021,0.915667724609375,0.9963433559053964,1.0,0.4697405695915222,25.909457179025992,0.20726266503334045,/workspace/videos/hunyuanvideo_1_5_distilled/lifestyle/hunyuanvideo_1_5_distilled_lifestyle_4_short_10s.mp4
hunyuanvideo_1_5_distilled,lifestyle,4,short,15s,428.6,0.9378544742862384,0.9421278211805556,0.9969498848666217,1.0,0.3162859380245209,28.047919027693055,0.20229840278625488,/workspace/videos/hunyuanvideo_1_5_distilled/lifestyle/hunyuanvideo_1_5_distilled_lifestyle_4_short_15s.mp4
hunyuanvideo_1_5_distilled,lifestyle,4,short,5s,67.99,0.9630188949406147,0.9454630533854167,0.9962085571118583,1.0,0.48312830924987793,35.835358627571544,0.23466835916042328,/workspace/videos/hunyuanvideo_1_5_distilled/lifestyle/hunyuanvideo_1_5_distilled_lifestyle_4_short_5s.mp4
hunyuanvideo_1_5_distilled,lifestyle,5,long,10s,209.36,0.968498287225763,0.931787109375,0.9966807467929079,0.0,0.523829460144043,71.64499895404484,0.2717263102531433,/workspace/videos/hunyuanvideo_1_5_distilled/lifestyle/hunyuanvideo_1_5_distilled_lifestyle_5_long_10s.mp4
hunyuanvideo_1_5_distilled,lifestyle,5,long,15s,425.77,0.9856182921263906,0.9612799750434028,0.9970411986702327,0.0,0.47811761498451233,71.8790031285167,0.27956336736679077,/workspace/videos/hunyuanvideo_1_5_distilled/lifestyle/hunyuanvideo_1_5_distilled_lifestyle_5_long_15s.mp4
hunyuanvideo_1_5_distilled,lifestyle,5,long,5s,60.78,0.9616058106223743,0.96060791015625,0.9956148473177999,1.0,0.4987090229988098,65.75946372796682,0.27259835600852966,/workspace/videos/hunyuanvideo_1_5_distilled/lifestyle/hunyuanvideo_1_5_distilled_lifestyle_5_long_5s.mp4
hunyuanvideo_1_5_distilled,lifestyle,5,medium,10s,209.97,0.9229572455088297,0.9085805257161458,0.994777753719677,1.0,0.5385738015174866,62.33171765339325,0.28855574131011963,/workspace/videos/hunyuanvideo_1_5_distilled/lifestyle/hunyuanvideo_1_5_distilled_lifestyle_5_medium_10s.mp4
hunyuanvideo_1_5_distilled,lifestyle,5,medium,15s,424.88,0.9272529531684187,0.9456156412760417,0.997014622215443,0.0,0.43289631605148315,50.389055178106,0.28582727909088135,/workspace/videos/hunyuanvideo_1_5_distilled/lifestyle/hunyuanvideo_1_5_distilled_lifestyle_5_medium_15s.mp4
hunyuanvideo_1_5_distilled,lifestyle,5,medium,5s,61.83,0.9113764668504397,0.924896240234375,0.9932263277562182,1.0,0.5709283947944641,53.15154321528664,0.3024693429470062,/workspace/videos/hunyuanvideo_1_5_distilled/lifestyle/hunyuanvideo_1_5_distilled_lifestyle_5_medium_5s.mp4
hunyuanvideo_1_5_distilled,lifestyle,5,short,10s,209.21,0.9655086302508911,0.9196645100911458,0.9945336393076416,1.0,0.40973275899887085,48.0378269971159,0.2777673006057739,/workspace/videos/hunyuanvideo_1_5_distilled/lifestyle/hunyuanvideo_1_5_distilled_lifestyle_5_short_10s.mp4
hunyuanvideo_1_5_distilled,lifestyle,5,short,15s,436.54,0.9663851367930572,0.9310248480902777,0.9966918254392213,0.0,0.3761904835700989,32.00988418177555,0.27780330181121826,/workspace/videos/hunyuanvideo_1_5_distilled/lifestyle/hunyuanvideo_1_5_distilled_lifestyle_5_short_15s.mp4
hunyuanvideo_1_5_distilled,lifestyle,5,short,5s,71.74,0.9705384602149327,0.9313151041666666,0.9931553864178329,1.0,0.3946405053138733,32.88317904196495,0.2503002882003784,/workspace/videos/hunyuanvideo_1_5_distilled/lifestyle/hunyuanvideo_1_5_distilled_lifestyle_5_short_5s.mp4
hunyuanvideo_1_5_distilled,plant,1,long,10s,172.05,0.962275281175971,0.9589385986328125,0.9926831221075725,0.0,0.622067391872406,46.9599006779461,0.26999711990356445,/workspace/videos/hunyuanvideo_1_5_distilled/plant/hunyuanvideo_1_5_distilled_plant_1_long_10s.mp4
hunyuanvideo_1_5_distilled,plant,1,long,15s,340.63,0.9909496049086253,0.975799560546875,0.9976736905410313,0.0,0.5695896744728088,44.930380380054594,0.23433806002140045,/workspace/videos/hunyuanvideo_1_5_distilled/plant/hunyuanvideo_1_5_distilled_plant_1_long_15s.mp4
hunyuanvideo_1_5_distilled,plant,1,long,5s,58.86,0.9557164517541726,0.9444173177083334,0.9929046735124784,1.0,0.6256874799728394,50.71435389242882,0.2704046964645386,/workspace/videos/hunyuanvideo_1_5_distilled/plant/hunyuanvideo_1_5_distilled_plant_1_long_5s.mp4
hunyuanvideo_1_5_distilled,plant,1,medium,10s,171.91,0.9049920437236627,0.9030181884765625,0.9953372515578303,1.0,0.6071882247924805,48.14524904623071,0.26416289806365967,/workspace/videos/hunyuanvideo_1_5_distilled/plant/hunyuanvideo_1_5_distilled_plant_1_medium_10s.mp4
hunyuanvideo_1_5_distilled,plant,1,medium,15s,340.67,0.9729276071819994,0.9719997829861111,0.9971021454043244,0.0,0.5251630544662476,54.18919713873612,0.24758312106132507,/workspace/videos/hunyuanvideo_1_5_distilled/plant/hunyuanvideo_1_5_distilled_plant_1_medium_15s.mp4
hunyuanvideo_1_5_distilled,plant,1,medium,5s,58.8,0.9510744449992975,0.931964111328125,0.996045410947276,0.0,0.6160329580307007,51.88366888377292,0.2900761067867279,/workspace/videos/hunyuanvideo_1_5_distilled/plant/hunyuanvideo_1_5_distilled_plant_1_medium_5s.mp4
hunyuanvideo_1_5_distilled,plant,1,short,10s,171.85,0.9314748166749874,0.954693603515625,0.9941093758455795,1.0,0.5127502083778381,43.260391536095334,0.2880741357803345,/workspace/videos/hunyuanvideo_1_5_distilled/plant/hunyuanvideo_1_5_distilled_plant_1_short_10s.mp4
hunyuanvideo_1_5_distilled,plant,1,short,15s,340.7,0.9665970746841696,0.9277879503038194,0.9961602458450587,0.0,0.5189434885978699,57.060580541552596,0.25927358865737915,/workspace/videos/hunyuanvideo_1_5_distilled/plant/hunyuanvideo_1_5_distilled_plant_1_short_15s.mp4
hunyuanvideo_1_5_distilled,plant,1,short,5s,58.81,0.9340871075789133,0.9354960123697916,0.9942723528124302,1.0,0.5395948886871338,37.96728003320615,0.2859101891517639,/workspace/videos/hunyuanvideo_1_5_distilled/plant/hunyuanvideo_1_5_distilled_plant_1_short_5s.mp4
hunyuanvideo_1_5_distilled,plant,2,long,10s,172.14,0.9793085428575675,0.9728006998697917,0.9907653247101681,0.0,0.6393895745277405,48.65619203559591,0.31478217244148254,/workspace/videos/hunyuanvideo_1_5_distilled/plant/hunyuanvideo_1_5_distilled_plant_2_long_10s.mp4
hunyuanvideo_1_5_distilled,plant,2,long,15s,341.05,0.981732966668076,0.9828843858506945,0.9915781660242445,0.0,0.34996894001960754,30.002379113617366,0.17976652085781097,/workspace/videos/hunyuanvideo_1_5_distilled/plant/hunyuanvideo_1_5_distilled_plant_2_long_15s.mp4
hunyuanvideo_1_5_distilled,plant,2,long,5s,58.87,0.9894330322742462,0.982574462890625,0.9925782994621459,0.0,0.6559106707572937,41.62455008640762,0.2986317276954651,/workspace/videos/hunyuanvideo_1_5_distilled/plant/hunyuanvideo_1_5_distilled_plant_2_long_5s.mp4
hunyuanvideo_1_5_distilled,plant,2,medium,10s,172.11,0.9801746324946483,0.9661865234375,0.9934192111245095,0.0,0.43567967414855957,54.5184671235777,0.22425580024719238,/workspace/videos/hunyuanvideo_1_5_distilled/plant/hunyuanvideo_1_5_distilled_plant_2_medium_10s.mp4
hunyuanvideo_1_5_distilled,plant,2,medium,15s,340.77,0.9862022929721408,0.9832431369357639,0.9933370690490405,0.0,0.36899664998054504,38.923303567141375,0.22462624311447144,/workspace/videos/hunyuanvideo_1_5_distilled/plant/hunyuanvideo_1_5_distilled_plant_2_medium_15s.mp4
hunyuanvideo_1_5_distilled,plant,2,medium,5s,58.88,0.9705433579782645,0.9791849772135417,0.9916834458554166,0.0,0.5972127318382263,60.41434097290039,0.26501166820526123,/workspace/videos/hunyuanvideo_1_5_distilled/plant/hunyuanvideo_1_5_distilled_plant_2_medium_5s.mp4
hunyuanvideo_1_5_distilled,plant,2,short,10s,171.96,0.9531138313313325,0.8880839029947917,0.9914339212893134,1.0,0.42669957876205444,45.36304668568971,0.26755309104919434,/workspace/videos/hunyuanvideo_1_5_distilled/plant/hunyuanvideo_1_5_distilled_plant_2_short_10s.mp4
hunyuanvideo_1_5_distilled,plant,2,short,15s,340.85,0.9459781323870023,0.9296488444010417,0.9932741157638715,1.0,0.396063894033432,39.28971883398674,0.28390493988990784,/workspace/videos/hunyuanvideo_1_5_distilled/plant/hunyuanvideo_1_5_distilled_plant_2_short_15s.mp4
hunyuanvideo_1_5_distilled,plant,2,short,5s,58.87,0.9689458144207795,0.976507568359375,0.987148546170605,1.0,0.5645186901092529,50.87371510907638,0.2799506187438965,/workspace/videos/hunyuanvideo_1_5_distilled/plant/hunyuanvideo_1_5_distilled_plant_2_short_5s.mp4
hunyuanvideo_1_5_distilled,plant,3,long,10s,172.05,0.9476695407181979,0.9399434407552083,0.9938824001299683,1.0,0.4528651535511017,56.27701347002844,0.2468615621328354,/workspace/videos/hunyuanvideo_1_5_distilled/plant/hunyuanvideo_1_5_distilled_plant_3_long_10s.mp4
hunyuanvideo_1_5_distilled,plant,3,long,15s,340.94,0.9742927278909418,0.9465081108940973,0.9917319670805169,1.0,0.3600611686706543,63.30109497450726,0.20113858580589294,/workspace/videos/hunyuanvideo_1_5_distilled/plant/hunyuanvideo_1_5_distilled_plant_3_long_15s.mp4
hunyuanvideo_1_5_distilled,plant,3,long,5s,58.85,0.9788305858771006,0.9631123860677083,0.9946950679911387,0.0,0.5859006643295288,46.772420583677686,0.2408502995967865,/workspace/videos/hunyuanvideo_1_5_distilled/plant/hunyuanvideo_1_5_distilled_plant_3_long_5s.mp4
hunyuanvideo_1_5_distilled,plant,3,medium,10s,171.95,0.9718675992141167,0.9555277506510417,0.9906233196971364,1.0,0.3981287479400635,45.53470635315195,0.23827803134918213,/workspace/videos/hunyuanvideo_1_5_distilled/plant/hunyuanvideo_1_5_distilled_plant_3_medium_10s.mp4
hunyuanvideo_1_5_distilled,plant,3,medium,15s,340.8,0.9497715796033541,0.9580451117621528,0.989609688064447,1.0,0.37033993005752563,42.510550512171186,0.22641755640506744,/workspace/videos/hunyuanvideo_1_5_distilled/plant/hunyuanvideo_1_5_distilled_plant_3_medium_15s.mp4
hunyuanvideo_1_5_distilled,plant,3,medium,5s,58.71,0.9783394473294417,0.9692484537760416,0.9922826558441218,1.0,0.4157586097717285,50.03213280291597,0.276961088180542,/workspace/videos/hunyuanvideo_1_5_distilled/plant/hunyuanvideo_1_5_distilled_plant_3_medium_5s.mp4
hunyuanvideo_1_5_distilled,plant,3,short,10s,171.97,0.9307790548851093,0.9135538736979166,0.9901121674308523,1.0,0.45649659633636475,43.399701668513764,0.2603662312030792,/workspace/videos/hunyuanvideo_1_5_distilled/plant/hunyuanvideo_1_5_distilled_plant_3_short_10s.mp4
hunyuanvideo_1_5_distilled,plant,3,short,15s,340.73,0.9530577090879281,0.9470458984375,0.9817664474306312,1.0,0.3650595545768738,50.99468658109121,0.23622260987758636,/workspace/videos/hunyuanvideo_1_5_distilled/plant/hunyuanvideo_1_5_distilled_plant_3_short_15s.mp4
hunyuanvideo_1_5_distilled,plant,3,short,5s,58.83,0.972812486688296,0.96209716796875,0.9917922064737131,1.0,0.38662636280059814,50.51727575507046,0.322823703289032,/workspace/videos/hunyuanvideo_1_5_distilled/plant/hunyuanvideo_1_5_distilled_plant_3_short_5s.mp4
hunyuanvideo_1_5_distilled,plant,4,long,10s,172.0,0.9979391101747751,0.9858347574869791,0.9977178988287578,0.0,0.5514047741889954,47.18484726585293,0.2758640944957733,/workspace/videos/hunyuanvideo_1_5_distilled/plant/hunyuanvideo_1_5_distilled_plant_4_long_10s.mp4
hunyuanvideo_1_5_distilled,plant,4,long,15s,341.2,0.9959205776453018,0.9880961100260417,0.9976692365009869,0.0,0.4023800194263458,21.239911119033096,0.2901526987552643,/workspace/videos/hunyuanvideo_1_5_distilled/plant/hunyuanvideo_1_5_distilled_plant_4_long_15s.mp4
hunyuanvideo_1_5_distilled,plant,4,long,5s,58.82,0.9861529807249705,0.9717854817708333,0.9970530918096405,0.0,0.6102213859558105,45.91715580963891,0.24331986904144287,/workspace/videos/hunyuanvideo_1_5_distilled/plant/hunyuanvideo_1_5_distilled_plant_4_long_5s.mp4
hunyuanvideo_1_5_distilled,plant,4,medium,10s,171.99,0.9882063070933024,0.9799692789713542,0.9978957104788141,0.0,0.5404130220413208,40.739915428319904,0.3057525157928467,/workspace/videos/hunyuanvideo_1_5_distilled/plant/hunyuanvideo_1_5_distilled_plant_4_medium_10s.mp4
hunyuanvideo_1_5_distilled,plant,4,medium,15s,341.03,0.9914846514662107,0.9866916232638889,0.9976833308020502,0.0,0.5971028804779053,47.15279330309078,0.3038000166416168,/workspace/videos/hunyuanvideo_1_5_distilled/plant/hunyuanvideo_1_5_distilled_plant_4_medium_15s.mp4
hunyuanvideo_1_5_distilled,plant,4,medium,5s,58.78,0.9832369205852349,0.9643229166666667,0.9971864591189039,1.0,0.5665140748023987,51.45028065452891,0.31374073028564453,/workspace/videos/hunyuanvideo_1_5_distilled/plant/hunyuanvideo_1_5_distilled_plant_4_medium_5s.mp4
hunyuanvideo_1_5_distilled,plant,4,short,10s,171.92,0.9904117205490669,0.9826273600260417,0.9977972041213654,0.0,0.529778003692627,30.78260508018905,0.30313166975975037,/workspace/videos/hunyuanvideo_1_5_distilled/plant/hunyuanvideo_1_5_distilled_plant_4_short_10s.mp4
hunyuanvideo_1_5_distilled,plant,4,short,15s,340.77,0.9612073308063878,0.9644748263888889,0.9974018003060525,0.0,0.4356805086135864,19.042246218863617,0.269979864358902,/workspace/videos/hunyuanvideo_1_5_distilled/plant/hunyuanvideo_1_5_distilled_plant_4_short_15s.mp4
hunyuanvideo_1_5_distilled,plant,4,short,5s,58.73,0.9918858249982198,0.9794942220052083,0.9975749305642841,0.0,0.619394838809967,53.91495283773123,0.27317512035369873,/workspace/videos/hunyuanvideo_1_5_distilled/plant/hunyuanvideo_1_5_distilled_plant_4_short_5s.mp4
hunyuanvideo_1_5_distilled,plant,5,long,10s,171.9,0.9830086290836334,0.9818328857421875,0.9686230197619022,1.0,0.3300788700580597,56.48941535474849,0.23382733762264252,/workspace/videos/hunyuanvideo_1_5_distilled/plant/hunyuanvideo_1_5_distilled_plant_5_long_10s.mp4
